state,district,crop,year,area_harvested,production,yield
Madhya Pradesh,Indore,Onion,2019,64965.4,1303069.5,20057.9
Madhya Pradesh,Bhopal,Cotton,2019,18280.2,41013.5,2243.6
Madhya Pradesh,Bhopal,Onion,2019,79706.5,1648458.0,20681.6
Madhya Pradesh,Bhopal,Groundnut,2019,17054.5,46134.1,2705.1
Madhya Pradesh,Bhopal,Potato,2019,24920.4,605221.8,24286.2
Madhya Pradesh,Bhopal,Maize,2019,42504.3,135159.4,3179.9
Madhya Pradesh,Ujjain,Onion,2019,74041.7,1483558.7,20036.8
Madhya Pradesh,Ujjain,Potato,2019,31419.6,721258.9,22955.7
Madhya Pradesh,Ujjain,Sugarcane,2019,22567.4,1741449.5,77166.6
Madhya Pradesh,Ujjain,Wheat,2019,75523.3,257670.4,3411.8
Madhya Pradesh,Ujjain,Maize,2019,59458.4,184844.3,3108.8
Madhya Pradesh,Jabalpur,Cotton,2019,64464.3,121637.7,1886.9
Madhya Pradesh,Jabalpur,Sugarcane,2019,39157.8,3012135.4,76923.0
Madhya Pradesh,Jabalpur,Wheat,2019,13996.3,54634.6,3903.5
Madhya Pradesh,Jabalpur,Onion,2019,76255.1,1342188.9,17601.3
Madhya Pradesh,Jabalpur,Groundnut,2019,66757.7,141319.4,2116.9
Madhya Pradesh,Gwalior,Sugarcane,2019,37140.6,3278122.2,88262.5
Madhya Pradesh,Gwalior,Rice,2019,17936.9,72165.5,4023.3
Madhya Pradesh,Gwalior,Potato,2019,55439.1,1279434.6,23078.2
Madhya Pradesh,Gwalior,Wheat,2019,9670.6,36560.7,3780.6
Madhya Pradesh,Gwalior,Groundnut,2019,37389.6,88336.7,2362.6
Bihar,Patna,Sugarcane,2019,70289.6,5763114.6,81991.0
Bihar,Patna,Onion,2019,76618.6,1665427.9,21736.6
Bihar,Patna,Wheat,2019,20463.3,86398.1,4222.1
Bihar,Patna,Rice,2019,37210.0,152776.8,4105.8
Bihar,Patna,Banana,2019,72757.7,3354653.8,46107.2
Bihar,Gaya,Rice,2019,52768.9,223476.3,4235.0
Bihar,Gaya,Cotton,2019,50521.2,104134.3,2061.2
Bihar,Gaya,Potato,2019,68615.5,1687756.0,24597.3
Bihar,Gaya,Maize,2019,57050.8,182916.3,3206.2
Bihar,Gaya,Onion,2019,57780.6,1119718.7,19378.8
Bihar,Muzaffarpur,Potato,2019,78261.0,2062866.0,26358.8
Bihar,Muzaffarpur,Rice,2019,32033.1,123468.4,3854.4
Bihar,Muzaffarpur,Onion,2019,49774.6,886570.2,17811.7
Bihar,Muzaffarpur,Sugarcane,2019,27020.9,2034598.1,75297.2
Bihar,Muzaffarpur,Cotton,2019,36480.3,77338.2,2120.0
Bihar,Bhagalpur,Rice,2019,41292.7,148686.8,3600.8
Bihar,Bhagalpur,Chickpea,2019,39649.4,54387.1,1371.7
Bihar,Bhagalpur,Cotton,2019,59539.4,119858.8,2013.1
Bihar,Bhagalpur,Wheat,2019,28475.0,95117.9,3340.4
Bihar,Bhagalpur,Potato,2019,9095.5,219019.6,24080.0
Bihar,Darbhanga,Maize,2019,50903.7,165386.1,3249.0
Bihar,Darbhanga,Cotton,2019,48142.9,105803.7,2197.7
Bihar,Darbhanga,Potato,2019,42987.9,1127362.0,26225.1
Bihar,Darbhanga,Banana,2019,20612.0,1025131.6,49734.7
Bihar,Darbhanga,Sugarcane,2019,70475.5,5362029.8,76083.6
West Bengal,Hooghly,Maize,2019,64546.8,201360.2,3119.6
West Bengal,Hooghly,Groundnut,2019,53387.2,122801.2,2300.2
West Bengal,Hooghly,Sugarcane,2019,31525.4,2410851.4,76473.3
West Bengal,Hooghly,Potato,2019,25520.2,676208.7,26497.0
West Bengal,Hooghly,Cotton,2019,61483.8,131919.6,2145.6
West Bengal,Burdwan,Onion,2019,28223.3,541870.4,19199.4
West Bengal,Burdwan,Chickpea,2019,38891.3,56310.7,1447.9
West Bengal,Burdwan,Banana,2019,77356.2,3881502.0,50177.0
West Bengal,Burdwan,Rice,2019,23157.0,94093.8,4063.3
West Bengal,Burdwan,Maize,2019,56354.8,193635.1,3436.0
West Bengal,Nadia,Groundnut,2019,41891.9,94436.9,2254.3
West Bengal,Nadia,Cotton,2019,56981.9,112482.3,1974.0
West Bengal,Nadia,Sugarcane,2019,11344.7,854102.8,75286.5
West Bengal,Nadia,Chickpea,2019,18970.1,23266.8,1226.5
West Bengal,Nadia,Banana,2019,24409.8,1037250.5,42493.2
West Bengal,Murshidabad,Rice,2019,75077.2,297613.5,3964.1
West Bengal,Murshidabad,Maize,2019,67263.7,248021.4,3687.3
West Bengal,Murshidabad,Onion,2019,68829.6,1295235.4,18818.0
West Bengal,Murshidabad,Sugarcane,2019,37527.4,2961947.6,78927.6
West Bengal,Murshidabad,Chickpea,2019,75492.6,86658.0,1147.9
West Bengal,Birbhum,Maize,2019,33984.5,113688.3,3345.3
West Bengal,Birbhum,Onion,2019,13863.4,274707.4,19815.3
West Bengal,Birbhum,Cotton,2019,73857.9,167650.0,2269.9
West Bengal,Birbhum,Groundnut,2019,70346.3,191398.2,2720.8
West Bengal,Birbhum,Wheat,2019,73460.4,299358.5,4075.1
Tamil Nadu,Coimbatore,Cotton,2019,50948.2,115774.7,2272.4
Tamil Nadu,Coimbatore,Banana,2019,34049.4,1626315.1,47763.4
Tamil Nadu,Coimbatore,Wheat,2019,77136.5,275307.9,3569.1
Tamil Nadu,Coimbatore,Onion,2019,23168.8,408695.3,17639.9
Tamil Nadu,Coimbatore,Groundnut,2019,38403.1,96030.8,2500.6
Tamil Nadu,Madurai,Rice,2019,74089.0,297882.2,4020.6
Tamil Nadu,Madurai,Onion,2019,22056.6,417044.0,18907.9
Tamil Nadu,Madurai,Groundnut,2019,58039.5,136770.1,2356.5
Tamil Nadu,Madurai,Maize,2019,25697.9,85150.0,3313.5
Tamil Nadu,Madurai,Sugarcane,2019,22410.9,1841425.2,82166.5
Tamil Nadu,Salem,Banana,2019,63349.4,3374704.9,53271.3
Tamil Nadu,Salem,Cotton,2019,31584.1,68884.9,2181.0
Tamil Nadu,Salem,Rice,2019,31675.4,115681.7,3652.1
Tamil Nadu,Salem,Potato,2019,71444.3,1763323.9,24681.1
Tamil Nadu,Salem,Groundnut,2019,60720.6,153538.1,2528.6
Tamil Nadu,Thanjavur,Sugarcane,2019,23628.8,1597285.6,67599.1
Tamil Nadu,Thanjavur,Banana,2019,53956.4,2519386.2,46693.0
Tamil Nadu,Thanjavur,Potato,2019,29453.7,709221.5,24079.2
Tamil Nadu,Thanjavur,Chickpea,2019,30779.9,44569.3,1448.0
Tamil Nadu,Thanjavur,Cotton,2019,38858.4,84641.4,2178.2
Tamil Nadu,Tiruchirappalli,Sugarcane,2019,75314.1,6546828.8,86927.0
Tamil Nadu,Tiruchirappalli,Banana,2019,35439.8,1575214.1,44447.6
Tamil Nadu,Tiruchirappalli,Potato,2019,78045.9,2001690.0,25647.6
Tamil Nadu,Tiruchirappalli,Cotton,2019,28247.1,53923.7,1909.0
Tamil Nadu,Tiruchirappalli,Onion,2019,77314.2,1651802.4,21364.8
Punjab,Ludhiana,Groundnut,2020,20930.9,54418.2,2599.9
Punjab,Ludhiana,Maize,2020,6668.7,23132.4,3468.8
Punjab,Ludhiana,Banana,2020,48634.6,2349430.5,48307.8
Punjab,Ludhiana,Wheat,2020,53604.8,213309.6,3979.3
Punjab,Ludhiana,Sugarcane,2020,30505.7,1918350.9,62885.0
Punjab,Amritsar,Sugarcane,2020,71750.9,5730744.4,79870.0
Punjab,Amritsar,Groundnut,2020,62838.4,140632.3,2238.0
Punjab,Amritsar,Wheat,2020,38544.1,145276.6,3769.1
Punjab,Amritsar,Chickpea,2020,58859.0,86605.1,1471.4
Punjab,Amritsar,Onion,2020,7752.0,146097.3,18846.4
Punjab,Jalandhar,Banana,2020,63319.9,2906237.8,45897.7
Punjab,Jalandhar,Potato,2020,46641.6,1249066.7,26780.1
Punjab,Jalandhar,Groundnut,2020,40250.3,102606.1,2549.2
Punjab,Jalandhar,Cotton,2020,24226.6,57768.3,2384.5
Punjab,Jalandhar,Sugarcane,2020,14657.9,1032118.4,70413.8
Punjab,Patiala,Sugarcane,2020,58404.5,4809505.4,82348.2
Punjab,Patiala,Chickpea,2020,57745.9,76894.4,1331.6
Punjab,Patiala,Banana,2020,76095.9,3443027.5,45245.9
Punjab,Patiala,Onion,2020,42183.9,762153.4,18067.4
Punjab,Patiala,Groundnut,2020,6434.6,15587.2,2422.4
Punjab,Bathinda,Sugarcane,2020,67310.8,5151033.0,76526.1
Punjab,Bathinda,Banana,2020,43729.1,2009142.2,45945.2
Punjab,Bathinda,Wheat,2020,73417.7,287518.4,3916.2
Punjab,Bathinda,Rice,2020,36605.6,142234.7,3885.6
Punjab,Bathinda,Maize,2020,14896.5,48074.0,3227.2
Maharashtra,Nashik,Maize,2020,50122.4,177152.6,3534.4
Maharashtra,Nashik,Rice,2020,70260.1,282972.6,4027.5
Maharashtra,Nashik,Cotton,2020,20564.6,43346.1,2107.8
Maharashtra,Nashik,Chickpea,2020,33707.9,45805.7,1358.9
Maharashtra,Nashik,Sugarcane,2020,77335.1,6081021.3,78632.1
Maharashtra,Pune,Maize,2020,21376.5,69657.5,3258.6
Maharashtra,Pune,Banana,2020,19010.9,842374.9,44310.1
Maharashtra,Pune,Cotton,2020,44830.8,101003.8,2253.0
Maharashtra,Pune,Onion,2020,67683.6,1318172.0,19475.5
Maharashtra,Pune,Groundnut,2020,14897.5,36402.0,2443.5
Maharashtra,Nagpur,Potato,2020,28177.3,579638.1,20571.1
Maharashtra,Nagpur,Banana,2020,67162.6,2857123.9,42540.4
Maharashtra,Nagpur,Wheat,2020,47865.1,184974.7,3864.5
Maharashtra,Nagpur,Rice,2020,64354.8,268925.8,4178.8
Maharashtra,Nagpur,Onion,2020,32315.3,708160.7,21914.1
Maharashtra,Aurangabad,Wheat,2020,12376.4,46739.5,3776.5
Maharashtra,Aurangabad,Potato,2020,56164.9,1502163.9,26745.6
Maharashtra,Aurangabad,Sugarcane,2020,21204.3,1555863.4,73374.9
Maharashtra,Aurangabad,Onion,2020,20317.3,384500.8,18924.8
Maharashtra,Aurangabad,Banana,2020,12294.4,492077.2,40024.5
Maharashtra,Solapur,Potato,2020,75678.7,1867001.1,24670.1
Maharashtra,Solapur,Banana,2020,48889.0,2432007.7,49745.5
Maharashtra,Solapur,Rice,2020,55988.4,208629.6,3726.3
Maharashtra,Solapur,Cotton,2020,35751.6,78102.9,2184.6
Maharashtra,Solapur,Maize,2020,38999.3,129232.0,3313.7
Uttar Pradesh,Varanasi,Rice,2020,9059.5,36833.2,4065.7
Uttar Pradesh,Varanasi,Maize,2020,44982.1,161170.9,3583.0
Uttar Pradesh,Varanasi,Chickpea,2020,57589.3,71094.0,1234.5
Uttar Pradesh,Varanasi,Sugarcane,2020,60848.3,5099191.0,83801.7
Uttar Pradesh,Varanasi,Cotton,2020,63740.0,148405.8,2328.3
Uttar Pradesh,Lucknow,Sugarcane,2020,9090.6,700672.5,77076.6
Uttar Pradesh,Lucknow,Chickpea,2020,63985.4,93585.0,1462.6
Uttar Pradesh,Lucknow,Maize,2020,77150.5,250461.4,3246.4
Uttar Pradesh,Lucknow,Banana,2020,47166.8,1995886.7,42315.5
Uttar Pradesh,Lucknow,Onion,2020,65635.7,1291434.9,19675.8
Uttar Pradesh,Agra,Chickpea,2020,39443.3,49193.7,1247.2
Uttar Pradesh,Agra,Maize,2020,35182.5,114325.5,3249.5
Uttar Pradesh,Agra,Rice,2020,14911.4,62012.0,4158.7
Uttar Pradesh,Agra,Wheat,2020,54553.7,211270.1,3872.7
Uttar Pradesh,Agra,Cotton,2020,20300.2,42181.8,2077.9
Uttar Pradesh,Kanpur,Banana,2020,7815.8,389777.1,49870.4
Uttar Pradesh,Kanpur,Rice,2020,49577.7,185822.2,3748.1
Uttar Pradesh,Kanpur,Groundnut,2020,25026.6,49695.3,1985.7
Uttar Pradesh,Kanpur,Maize,2020,70090.1,256459.7,3659.0
Uttar Pradesh,Kanpur,Onion,2020,45273.3,847692.7,18723.9
Uttar Pradesh,Prayagraj,Sugarcane,2020,13993.9,1222153.1,87334.7
Uttar Pradesh,Prayagraj,Maize,2020,50619.2,167048.4,3300.1
Uttar Pradesh,Prayagraj,Potato,2020,18983.4,469032.4,24707.5
Uttar Pradesh,Prayagraj,Chickpea,2020,11092.1,13818.5,1245.8
Uttar Pradesh,Prayagraj,Banana,2020,34273.1,1514699.7,44195.0
Gujarat,Ahmedabad,Onion,2020,22465.4,476441.7,21207.8
Gujarat,Ahmedabad,Groundnut,2020,64484.4,157180.7,2437.5
Gujarat,Ahmedabad,Sugarcane,2020,38369.7,2823280.9,73581.0
Gujarat,Ahmedabad,Wheat,2020,46636.5,176449.2,3783.5
Gujarat,Ahmedabad,Banana,2020,10882.9,540590.6,49673.4
Gujarat,Surat,Maize,2020,7549.8,25968.3,3439.6
Gujarat,Surat,Cotton,2020,76410.0,131669.7,1723.2
Gujarat,Surat,Potato,2020,29910.8,799725.1,26737.0
Gujarat,Surat,Banana,2020,77002.9,3533570.7,45888.8
Gujarat,Surat,Sugarcane,2020,64950.5,5427621.0,83565.5
Gujarat,Rajkot,Banana,2020,47255.1,2248785.1,47588.2
Gujarat,Rajkot,Sugarcane,2020,20842.7,1568056.8,75232.9
Gujarat,Rajkot,Maize,2020,27414.4,93798.4,3421.5
Gujarat,Rajkot,Wheat,2020,50102.6,186842.6,3729.2
Gujarat,Rajkot,Rice,2020,33566.3,130690.4,3893.5
Gujarat,Vadodara,Potato,2020,79207.6,2011413.6,25394.2
Gujarat,Vadodara,Banana,2020,24604.5,1210598.0,49202.3
Gujarat,Vadodara,Wheat,2020,21069.3,78457.9,3723.8
Gujarat,Vadodara,Onion,2020,58386.9,1125127.2,19270.2
Gujarat,Vadodara,Chickpea,2020,36499.2,47368.7,1297.8
Gujarat,Junagadh,Onion,2020,16792.3,331147.5,19720.2
Gujarat,Junagadh,Wheat,2020,9735.6,42559.2,4371.5
Gujarat,Junagadh,Sugarcane,2020,14694.9,1104755.2,75179.5
Gujarat,Junagadh,Maize,2020,28195.8,88461.5,3137.4
Gujarat,Junagadh,Banana,2020,54469.6,2795238.3,51317.4
Karnataka,Bengaluru Rural,Rice,2020,54820.6,226277.5,4127.6
Karnataka,Bengaluru Rural,Sugarcane,2020,25239.9,1946968.0,77138.5
Karnataka,Bengaluru Rural,Maize,2020,59490.6,205748.2,3458.5
Karnataka,Bengaluru Rural,Chickpea,2020,68650.6,100717.3,1467.1
Karnataka,Bengaluru Rural,Banana,2020,43121.6,2022881.7,46911.1
Karnataka,Belagavi,Banana,2020,19976.7,1135619.5,56847.2
Karnataka,Belagavi,Cotton,2020,43973.4,90879.8,2066.7
Karnataka,Belagavi,Potato,2020,36279.3,913755.8,25186.7
Karnataka,Belagavi,Wheat,2020,71010.5,295219.1,4157.4
Karnataka,Belagavi,Chickpea,2020,21755.5,27718.7,1274.1
Karnataka,Mysuru,Sugarcane,2020,25726.9,1755076.3,68219.5
Karnataka,Mysuru,Onion,2020,12302.4,224935.9,18283.9
Karnataka,Mysuru,Potato,2020,55733.2,1426619.4,25597.3
Karnataka,Mysuru,Cotton,2020,61696.5,135682.9,2199.2
Karnataka,Mysuru,Rice,2020,25969.9,113945.5,4387.6
Karnataka,Hubballi,Chickpea,2020,77289.6,103096.6,1333.9
Karnataka,Hubballi,Wheat,2020,75676.2,278208.4,3676.3
Karnataka,Hubballi,Cotton,2020,44179.7,93042.4,2106.0
Karnataka,Hubballi,Banana,2020,40910.1,1900176.0,46447.6
Karnataka,Hubballi,Sugarcane,2020,14621.0,1126055.3,77016.3
Karnataka,Dharwad,Sugarcane,2020,8070.0,642593.9,79627.5
Karnataka,Dharwad,Maize,2020,6274.3,23579.4,3758.1
Karnataka,Dharwad,Rice,2020,20496.5,83935.2,4095.1
Karnataka,Dharwad,Groundnut,2020,39163.8,92767.3,2368.7
Karnataka,Dharwad,Chickpea,2020,42455.7,57404.4,1352.1
Rajasthan,Jaipur,Cotton,2020,63344.6,159115.3,2511.9
Rajasthan,Jaipur,Groundnut,2020,34417.5,77360.2,2247.7
Rajasthan,Jaipur,Potato,2020,41544.6,1083628.6,26083.5
Rajasthan,Jaipur,Sugarcane,2020,52955.4,4330284.9,81772.3
Rajasthan,Jaipur,Rice,2020,53711.1,203097.8,3781.3
Rajasthan,Jodhpur,Sugarcane,2020,18017.6,1382333.7,76721.3
Rajasthan,Jodhpur,Cotton,2020,9989.0,21839.0,2186.3
Rajasthan,Jodhpur,Banana,2020,42702.1,1799227.4,42134.4
Rajasthan,Jodhpur,Onion,2020,12422.2,239437.9,19275.0
Rajasthan,Jodhpur,Wheat,2020,56776.3,184869.3,3256.1
Rajasthan,Udaipur,Potato,2020,7571.3,182794.7,24143.1
Rajasthan,Udaipur,Chickpea,2020,75911.7,107248.0,1412.8
Rajasthan,Udaipur,Maize,2020,41756.9,139359.5,3337.4
Rajasthan,Udaipur,Sugarcane,2020,25585.8,1871394.0,73141.9
Rajasthan,Udaipur,Cotton,2020,45028.1,89074.6,1978.2
Rajasthan,Kota,Cotton,2020,33467.5,65532.7,1958.1
Rajasthan,Kota,Groundnut,2020,32584.5,76123.9,2336.2
Rajasthan,Kota,Chickpea,2020,48797.7,71508.1,1465.4
Rajasthan,Kota,Wheat,2020,22807.2,90036.0,3947.7
Rajasthan,Kota,Potato,2020,73748.0,1761589.0,23886.6
Rajasthan,Bikaner,Groundnut,2020,18367.5,42388.5,2307.8
Rajasthan,Bikaner,Cotton,2020,28889.4,60433.7,2091.9
Rajasthan,Bikaner,Wheat,2020,66011.1,239105.4,3622.2
Rajasthan,Bikaner,Sugarcane,2020,30031.0,2423447.6,80698.2
Rajasthan,Bikaner,Banana,2020,71499.8,2909241.1,40688.8
Madhya Pradesh,Indore,Groundnut,2020,46221.9,113830.7,2462.7
Madhya Pradesh,Indore,Chickpea,2020,68448.8,93904.9,1371.9
Madhya Pradesh,Indore,Wheat,2020,52421.8,190694.8,3637.7
Madhya Pradesh,Indore,Banana,2020,66939.5,3196642.3,47754.2
Madhya Pradesh,Indore,Sugarcane,2020,7606.3,608044.6,79939.6
Madhya Pradesh,Bhopal,Cotton,2020,54128.7,133151.2,2459.9
Madhya Pradesh,Bhopal,Chickpea,2020,68212.5,98164.6,1439.1
Madhya Pradesh,Bhopal,Maize,2020,55805.6,199979.4,3583.5
Madhya Pradesh,Bhopal,Groundnut,2020,25527.1,68369.2,2678.3
Madhya Pradesh,Bhopal,Banana,2020,65532.0,3102651.9,47345.6
Madhya Pradesh,Ujjain,Cotton,2020,26064.9,52956.1,2031.7
Madhya Pradesh,Ujjain,Wheat,2020,32792.1,125275.7,3820.3
Madhya Pradesh,Ujjain,Onion,2020,60956.9,1207897.5,19815.6
Madhya Pradesh,Ujjain,Maize,2020,72981.8,238606.7,3269.4
Madhya Pradesh,Ujjain,Rice,2020,21274.2,93029.9,4372.9
Madhya Pradesh,Jabalpur,Wheat,2020,48805.0,186152.0,3814.2
Madhya Pradesh,Jabalpur,Sugarcane,2020,56283.2,4276324.4,75978.7
Madhya Pradesh,Jabalpur,Chickpea,2020,10673.5,12466.6,1168.0
Madhya Pradesh,Jabalpur,Groundnut,2020,60886.8,142383.8,2338.5
Madhya Pradesh,Jabalpur,Maize,2020,66701.7,237164.6,3555.6
Madhya Pradesh,Gwalior,Chickpea,2020,50501.5,59803.9,1184.2
Madhya Pradesh,Gwalior,Rice,2020,68092.0,288029.2,4230.0
Madhya Pradesh,Gwalior,Sugarcane,2020,33400.6,2792878.0,83617.6
Madhya Pradesh,Gwalior,Banana,2020,13142.7,676523.1,51475.2
Madhya Pradesh,Gwalior,Groundnut,2020,55132.5,122890.3,2229.0
Bihar,Patna,Chickpea,2020,47500.5,61427.6,1293.2
Bihar,Patna,Sugarcane,2020,34702.3,2810011.8,80974.8
Bihar,Patna,Onion,2020,9051.8,167012.0,18450.7
Bihar,Patna,Potato,2020,46933.2,1183622.5,25219.3
Bihar,Patna,Rice,2020,13470.9,50971.2,3783.8
Bihar,Gaya,Chickpea,2020,26721.0,37657.9,1409.3
Bihar,Gaya,Rice,2020,32541.0,150853.6,4635.8
Bihar,Gaya,Potato,2020,64775.7,1661276.5,25646.6
Bihar,Gaya,Onion,2020,21304.2,419439.2,19688.1
Bihar,Gaya,Maize,2020,43745.1,141506.6,3234.8
Bihar,Muzaffarpur,Wheat,2020,23717.8,91816.3,3871.2
Bihar,Muzaffarpur,Rice,2020,73061.1,308200.9,4218.4
Bihar,Muzaffarpur,Chickpea,2020,39283.5,53244.9,1355.4
Bihar,Muzaffarpur,Cotton,2020,61503.0,127305.1,2069.9
Bihar,Muzaffarpur,Banana,2020,17963.3,806810.8,44914.4
Bihar,Bhagalpur,Banana,2020,68442.4,3285105.2,47998.1
Bihar,Bhagalpur,Maize,2020,27612.2,93928.4,3401.7
Bihar,Bhagalpur,Groundnut,2020,48155.6,114995.6,2388.0
Bihar,Bhagalpur,Cotton,2020,72933.2,160650.0,2202.7
Bihar,Bhagalpur,Wheat,2020,18116.4,73260.9,4043.9
Bihar,Darbhanga,Potato,2020,56619.7,1529349.1,27010.9
Bihar,Darbhanga,Onion,2020,73627.5,1433527.4,19470.0
Bihar,Darbhanga,Groundnut,2020,52549.2,118713.9,2259.1
Bihar,Darbhanga,Sugarcane,2020,20581.7,1744428.7,84756.3
Bihar,Darbhanga,Maize,2020,55908.1,171671.4,3070.6
West Bengal,Hooghly,Sugarcane,2020,35995.9,2927571.7,81330.7
West Bengal,Hooghly,Banana,2020,58943.2,2863219.0,48575.9
West Bengal,Hooghly,Rice,2020,38432.3,144832.1,3768.5
West Bengal,Hooghly,Maize,2020,12472.2,38667.6,3100.3
West Bengal,Hooghly,Wheat,2020,73412.2,307509.0,4188.8
West Bengal,Burdwan,Maize,2020,46230.4,164386.1,3555.8
West Bengal,Burdwan,Chickpea,2020,26044.5,33896.9,1301.5
West Bengal,Burdwan,Groundnut,2020,54307.3,139336.2,2565.7
West Bengal,Burdwan,Onion,2020,66269.4,1465653.8,22116.6
West Bengal,Burdwan,Cotton,2020,19820.9,39814.2,2008.7
West Bengal,Nadia,Chickpea,2020,31353.4,44979.6,1434.6
West Bengal,Nadia,Sugarcane,2020,9524.7,734387.7,77103.5
West Bengal,Nadia,Groundnut,2020,61338.3,159706.5,2603.7
West Bengal,Nadia,Maize,2020,56701.5,201664.6,3556.6
West Bengal,Nadia,Rice,2020,57011.5,223251.3,3915.9
West Bengal,Murshidabad,Chickpea,2020,74683.6,89269.3,1195.3
West Bengal,Murshidabad,Groundnut,2020,72152.4,153843.3,2132.2
West Bengal,Murshidabad,Sugarcane,2020,39750.8,2817004.0,70866.6
West Bengal,Murshidabad,Rice,2020,43830.0,164371.3,3750.2
West Bengal,Murshidabad,Wheat,2020,73161.8,271364.4,3709.1
West Bengal,Birbhum,Sugarcane,2020,10366.6,653349.8,63024.5
West Bengal,Birbhum,Onion,2020,72996.9,1525314.0,20895.6
West Bengal,Birbhum,Rice,2020,15391.7,62411.8,4054.9
West Bengal,Birbhum,Cotton,2020,50103.2,102370.9,2043.2
West Bengal,Birbhum,Groundnut,2020,32115.0,69612.5,2167.6
Tamil Nadu,Coimbatore,Chickpea,2020,36742.3,48393.3,1317.1
Tamil Nadu,Coimbatore,Rice,2020,69959.5,287799.4,4113.8
Tamil Nadu,Coimbatore,Wheat,2020,72918.9,281437.8,3859.6
Tamil Nadu,Coimbatore,Groundnut,2020,46641.3,116878.4,2505.9
Tamil Nadu,Coimbatore,Onion,2020,37480.5,720922.4,19234.6
Tamil Nadu,Madurai,Rice,2020,29685.1,120999.4,4076.1
Tamil Nadu,Madurai,Sugarcane,2020,44072.7,3295443.6,74772.9
Tamil Nadu,Madurai,Groundnut,2020,7922.0,16376.4,2067.2
Tamil Nadu,Madurai,Cotton,2020,48045.6,105834.8,2202.8
Tamil Nadu,Madurai,Maize,2020,26778.2,92609.7,3458.4
Tamil Nadu,Salem,Onion,2020,22763.1,427320.3,18772.5
Tamil Nadu,Salem,Potato,2020,16857.2,394359.0,23394.1
Tamil Nadu,Salem,Maize,2020,23541.9,63678.5,2704.9
Tamil Nadu,Salem,Banana,2020,59708.1,2761356.3,46247.6
Tamil Nadu,Salem,Sugarcane,2020,10973.3,908542.1,82795.7
Tamil Nadu,Thanjavur,Rice,2020,65933.8,233141.9,3536.0
Tamil Nadu,Thanjavur,Maize,2020,15594.2,46459.8,2979.3
Tamil Nadu,Thanjavur,Onion,2020,72748.1,1337990.3,18392.1
Tamil Nadu,Thanjavur,Groundnut,2020,72766.7,188916.9,2596.2
Tamil Nadu,Thanjavur,Chickpea,2020,25524.5,32372.7,1268.3
Tamil Nadu,Tiruchirappalli,Maize,2020,51259.1,181805.8,3546.8
Tamil Nadu,Tiruchirappalli,Cotton,2020,78533.0,148474.5,1890.6
Tamil Nadu,Tiruchirappalli,Banana,2020,43639.6,1847534.8,42336.2
Tamil Nadu,Tiruchirappalli,Onion,2020,38158.6,725543.8,19013.9
Tamil Nadu,Tiruchirappalli,Rice,2020,40358.6,155723.7,3858.5
Punjab,Ludhiana,Maize,2021,23833.8,85565.7,3590.1
Punjab,Ludhiana,Cotton,2021,32663.8,63782.6,1952.7
Punjab,Ludhiana,Potato,2021,40879.1,1010727.6,24724.8
Punjab,Ludhiana,Onion,2021,8803.4,182741.0,20758.0
Punjab,Ludhiana,Groundnut,2021,34091.8,77221.3,2265.1
Punjab,Amritsar,Potato,2021,35951.9,1005772.4,27975.5
Punjab,Amritsar,Groundnut,2021,25057.0,59793.5,2386.3
Punjab,Amritsar,Banana,2021,43799.0,2200216.5,50234.4
Punjab,Amritsar,Wheat,2021,62360.2,214774.8,3444.1
Punjab,Amritsar,Sugarcane,2021,55474.5,3963836.1,71453.3
Punjab,Jalandhar,Groundnut,2021,44726.4,115984.5,2593.2
Punjab,Jalandhar,Onion,2021,48026.0,998378.9,20788.3
Punjab,Jalandhar,Banana,2021,21772.1,1016548.1,46690.4
Punjab,Jalandhar,Sugarcane,2021,14858.0,1262621.0,84979.2
Punjab,Jalandhar,Cotton,2021,43836.7,97514.7,2224.5
Punjab,Patiala,Groundnut,2021,65862.2,169812.5,2578.3
Punjab,Patiala,Banana,2021,51237.3,2215024.3,43230.7
Punjab,Patiala,Chickpea,2021,58753.1,81637.4,1389.5
Punjab,Patiala,Cotton,2021,72520.3,147216.2,2030.0
Punjab,Patiala,Onion,2021,34352.3,678512.9,19751.6
Punjab,Bathinda,Potato,2021,8144.5,218027.5,26769.9
Punjab,Bathinda,Rice,2021,8124.4,35532.1,4373.5
Punjab,Bathinda,Sugarcane,2021,24735.9,2164420.9,87501.2
Punjab,Bathinda,Maize,2021,58605.0,206711.6,3527.2
Punjab,Bathinda,Wheat,2021,75601.3,324715.1,4295.1
Maharashtra,Nashik,Potato,2021,25280.0,606851.5,24005.2
Maharashtra,Nashik,Sugarcane,2021,45047.7,3446986.9,76518.6
Maharashtra,Nashik,Wheat,2021,45690.7,175438.6,3839.7
Maharashtra,Nashik,Rice,2021,8587.0,33321.9,3880.5
Maharashtra,Nashik,Onion,2021,75220.4,1420206.3,18880.6
Maharashtra,Pune,Potato,2021,61537.0,1682520.0,27341.6
Maharashtra,Pune,Sugarcane,2021,71597.2,5025099.6,70185.7
Maharashtra,Pune,Groundnut,2021,39128.8,102044.0,2607.9
Maharashtra,Pune,Onion,2021,25917.7,475918.9,18362.7
Maharashtra,Pune,Cotton,2021,73958.6,143842.1,1944.9
Maharashtra,Nagpur,Potato,2021,45429.9,1122881.8,24716.8
Maharashtra,Nagpur,Rice,2021,39642.8,173401.6,4374.1
